"customer_id","customer_name","birth_year","birth_month","gender","address","address_2","city","state_abv","zip_code","per_capita_income_for_zip_code","customer_annual_income"
263,"Jaxon Cook",1981,5,"Male","215 Ocean View Drive",NULL,"Olympia","WA","98516",24044,49023
264,"Anne Roman",1995,12,"Female","84 Second Lane","971","Chicago","IL","60641",18937,38609
265,"Spencer Morgan",2001,11,"Female","1987 Hillside Lane",NULL,"Corinth","VT","5039",15062,30712
266,"Prince Masvidal",1997,7,"Male","71 Madison Street","99","El Paso","TX","79938",16011,32645
267,"Lizbeth Jenkins",1938,10,"Female","9574 Ocean Drive",NULL,"Edmonds","WA","98026",28248,31912
268,"Carson Masvidal",1990,1,"Male","649 Sussex Street",NULL,"Watertown","NY","13601",18401,37521
269,"Briar Merkel",1957,8,"Female","102 Seventh Avenue",NULL,"Jessup","MD","20794",28673,58463
270,"Magdalena Farhad",1983,3,"Female","28 Second Boulevard","6239","Lordsburg","NM","88045",15407,31414
271,"Jazlyn Anwar",1987,12,"Female","2017 Ninth Drive",NULL,"Brooktondale","NY","14817",20159,41106
272,"Cassandra Macron",1967,1,"Female","595 Valley Stream Drive",NULL,"Cedar Rapids","IA","52405",22502,45876
273,"Astrid Ortiz",1982,10,"Female","3748 Mountain View Drive",NULL,"Roseville","CA","95747",28760,58637
274,"Matthew Martin",1984,10,"Male","626 Federal Drive",NULL,"Little Rock","AR","72207",47364,96574
275,"Rex Long",2002,2,"Male","701 Pine Drive",NULL,"Jersey City","NJ","7306",21642,44128
276,"Bridget Schmidt",1942,8,"Female","9 Plum Boulevard",NULL,"Colorado Springs","CO","80918",22185,31942
277,"Blaise Gomez",1992,6,"Male","1039 Bayview Drive","185","Sterling","VA","20164",28410,57927
278,"Miller Wright",1999,6,"Male","11162 Oak Drive",NULL,"Des Moines","IA","50310",22425,45725
279,"Raiden Reed",1980,12,"Male","4784 Park Boulevard",NULL,"Belgrade","ME","4917",21647,44134
280,"Jefferson Perez",2001,2,"Male","751 Birch Avenue",NULL,"San Diego","CA","92169",27748,56579
281,"Dominique Evans",1983,2,"Male","372 12th Boulevard",NULL,"Asheville","NC","28804",22983,46864
282,"Alyson Lewis",1975,9,"Female","60 Little Creek Avenue","57","Las Vegas","NV","89145",27761,56605
283,"Maddison Abe",1988,4,"Female","5190 Grant Street","10","San Jose","CA","95121",25115,51209
284,"Oakley Gray",1968,4,"Male","310 Birch Avenue","76","Pompano Beach","FL","33076",37424,76305
285,"Bowen Perry",2001,3,"Male","644 Birch Avenue","11","Canonsburg","PA","15317",30076,61325
286,"Preston Davis",1977,3,"Male","188 Washington Avenue",NULL,"San Fernando","CA","91340",15583,31772
287,"Felicity Nelson",1958,10,"Female","72 Second Street","7","West Linn","OR","97068",35992,73383
288,"Jakob Roberts",1964,4,"Male","3999 West Lane",NULL,"Leicester","MA","1524",26137,53287
289,"Melina Hall",1931,4,"Female","95 Sixth Avenue",NULL,"Millington","TN","38053",19115,19225
290,"Renata Burns",1957,11,"Female","58 Federal Lane",NULL,"Rocky River","OH","44116",29692,60541
291,"Tori Turner",1975,12,"Female","25 Hill Drive",NULL,"Battle Creek","MI","49015",21639,44124
292,"Pearl Rivera",1932,1,"Female","2947 Lake Lane",NULL,"Waterford","MI","48329",24578,36764
293,"Lochlan Morris",1972,9,"Male","857 Catherine Avenue",NULL,"Boaz","AL","35957",14516,29597
294,"Patricia Farhad",1983,1,"Female","33 Mill Street","2","Cincinnati","OH","45224",18959,38656
295,"Thiago Hughes",1974,10,"Male","41307 Main Lane",NULL,"Albuquerque","NM","87121",15385,31373
296,"Emery Scott",1997,4,"Female","751 Fifth Street","10","Sunbury","PA","17801",16519,33681
297,"Colson Ajami",1980,10,"Male","6889 Summit Lane",NULL,"Cayucos","CA","93430",18740,38211
298,"Autumn Gonzalez",1979,7,"Female","8100 Hill Avenue","10","Quincy","FL","32353",13144,26802
299,"Amiya Mitchell",1962,1,"Female","645 Hillside Lane","3","Roan Mountain","TN","37687",12427,25334
300,"Israel Stewart",1985,3,"Male","4591 Third Drive",NULL,"Pittsburgh","PA","15203",30361,61904
301,"Melina Cook",1918,5,"Female","887 Third Boulevard",NULL,"Seligman","AZ","86337",13086,15348
302,"Catherine Roman",1975,11,"Female","33 Pine Lane","985","Cookeville","TN","38501",15955,32527
303,"Enoch Young",1969,2,"Male","1246 11th Boulevard",NULL,"Fort Lauderdale","FL","33318",21661,44170
304,"Remi Fisher",1991,6,"Female","233 Oak Drive","8","Gresham","OR","97080",22599,46077
305,"Lyric Roman",1961,3,"Male","4988 Ocean View Lane",NULL,"Fort Polk","LA","71459",11324,23092
306,"Beau Jones",2000,11,"Male","74 Birch Avenue",NULL,"Iliff","CO","80736",15064,30710
307,"Briella Kelly",1997,11,"Female","415 Madison Boulevard",NULL,"Mounds","OK","74047",19856,40491
308,"Rodrigo Braun",1975,5,"Male","6308 Maple Avenue",NULL,"West Sacramento","CA","95691",25234,51454
309,"Jazlynn Watson",1973,1,"Female","430 Sixth Avenue",NULL,"Ardsley","NY","10502",46169,94133
310,"Ibrahim Turner",1961,8,"Male","860 Seventh Avenue",NULL,"Fort Walton Beach","FL","32547",18005,36710
311,"Noel Davis",1957,8,"Male","313 Martin Luther King Boulevard",NULL,"Somerville","AL","35670",18533,37785
312,"Poppy Johnson",1961,6,"Female","2200 Third Drive",NULL,"Oak Harbor","WA","98278",16537,33717
313,"Kyree Evans",1970,2,"Male","5154 Sixth Avenue",NULL,"Stockton","CA","95210",14709,29994
314,"Raylee Fernandez",1977,6,"Female","53789 Bayview Street",NULL,"Fort Lauderdale","FL","33313",14430,29422
315,"Emmett Baker",1980,1,"Male","42 Martin Luther King Drive","86","Saint Thomas","PA","17252",17405,35489
316,"Destiny Reyes",1992,1,"Female","769 Madison Drive",NULL,"Tucson","AZ","85756",16238,33106
317,"Isabelle Howard",1994,2,"Female","3716 North Boulevard",NULL,"Yorkville","IL","60560",29281,59699
318,"Lionel Labelle",1961,7,"Male","610 Oak Street",NULL,"Portland","OR","97212",33737,68787
319,"Leona Jackson",1954,11,"Female","727 Eighth Lane",NULL,"Plymouth","MI","48170",33031,67344
320,"Holland Howard",1952,1,"Female","651 Fourth Avenue",NULL,"San Francisco","CA","94131",51692,88432
321,"Frankie Powell",1983,7,"Male","895 Lexington Lane",NULL,"Woodway","TX","76712",26061,53138
322,"Charli Nelson",1931,4,"Female","9192 Birch Lane","6","Fargo","ND","58103",22214,38523
323,"Jesus Mitchell",1944,2,"Male","3031 Essex Street","498","Odessa","FL","33556",34909,26660
324,"Gloria Smith",1966,10,"Female","709 River Lane",NULL,"Huntingdon Valley","PA","19006",34043,69412
325,"Harvey Smith",1993,5,"Male","91 Lake Street",NULL,"New Orleans","LA","70130",32314,65888
326,"Alexander Taylor",1983,1,"Male","5320 Mountain View Street",NULL,"Los Angeles","CA","90044",12362,25205
327,"Maia Anderson",1981,4,"Female","17 Tenth Avenue",NULL,"Tonawanda","NY","14150",19433,39627
328,"Raelynn Nelson",1978,1,"Female","12150 Mill Boulevard",NULL,"Jackson","MS","39282",13717,27967
329,"Allie Gray",1969,11,"Female","373 Sussex Drive",NULL,"Florien","LA","71429",18709,38142
330,"Madalyn Rivera",1984,2,"Female","28 Lexington Drive",NULL,"Kent","WA","98042",28919,58964
331,"Greysen Foster",1945,11,"Male","41 Rose Lane","38","West Newton","MA","2465",56720,58378
332,"Makai Lopez",1966,8,"Male","815 Hillside Drive",NULL,"Houston","TX","77064",26420,53872
333,"Vada Fernandez",1944,6,"Female","7854 Plum Avenue","2","Farmington","MN","55024",28429,41513
334,"Ava Jones",1970,7,"Female","704 East Drive",NULL,"Lake Charles","LA","70605",26772,54587
335,"Augustine Schmidt",1997,6,"Male","9261 Little Creek Lane",NULL,"Vermilion","OH","44089",20400,41595
336,"Jaxxon Allen",1975,4,"Male","936 Mill Street","38","Memphis","NY","13112",22047,44953
337,"Wilder Chen",1991,5,"Male","35 Sixth Boulevard","3173","Fort Wayne","IN","46807",17264,35199
338,"Rivka Bailey",1991,3,"Female","8128 Hillside Avenue",NULL,"Cicero","IL","60804",13891,28324
339,"Lee Turner",1981,9,"Male","9541 Ocean View Drive",NULL,"Lewistown","PA","17044",16375,33387
340,"Lincoln Carter",1995,9,"Male","9614 Ocean View Drive",NULL,"Dunlap","TN","37327",15209,31006
341,"Alfonso Lee",1990,4,"Male","8016 Norfolk Drive",NULL,"Cherry Point","NC","28533",16006,32636
342,"Markus Nguyen",1961,7,"Male","16 Eighth Lane",NULL,"Dallas","TX","75253",12693,25883
343,"Willow Cook",1993,12,"Female","15 Valley Stream Drive",NULL,"Tecate","CA","91980",9352,19069
344,"Leighton Jenkins",1960,12,"Female","584 Bayview Street",NULL,"Phoenix","AZ","85032",22070,44992
345,"Cristiano Walker",1961,8,"Male","967 Norfolk Avenue",NULL,"Melbourne","FL","32901",15840,32295
346,"Aubrielle Macron",1962,5,"Female","186 First Drive",NULL,"Hopewell Junction","NY","12533",33919,69159
347,"Chana Myers",1977,12,"Female","9864 Fifth Lane",NULL,"Idlewild","MI","49642",6201,12643
348,"Leanna Bailey",1985,9,"Female","862 11th Drive",NULL,"Walnut Creek","CA","94596",42685,87030
349,"Lorelai Ward",1937,6,"Female","7236 South Boulevard",NULL,"Chicago","IL","60616",25365,41793
350,"Jace Moore",1981,2,"Male","5944 Grant Avenue",NULL,"Tuscaloosa","AL","35405",20553,41907
351,"Orion Sullivan",1971,11,"Male","70 Second Drive",NULL,"Pittsfield","NH","3263",19781,40336
352,"Cassidy Anwar",2000,11,"Female","5378 Lafayette Avenue",NULL,"Columbus","OH","43219",15539,31683
353,"Daisy Flores",1962,6,"Female","839 East Avenue",NULL,"Las Vegas","NV","89142",19377,39508
354,"Maximiliano King",1978,2,"Male","209 George Avenue",NULL,"Denmark","SC","29042",12189,24859
355,"Leandro Cooper",1977,6,"Male","583 El Camino Boulevard",NULL,"Marshfield","MA","2050",34059,69440
356,"Barrett Barnes",1995,1,"Male","9892 George Drive",NULL,"Laredo","TX","78046",10626,21666
357,"Kiana Hill",1989,10,"Female","781 Federal Street","2","North Chili","NY","14514",22855,46599
358,"Kai Martinez",1997,6,"Male","3132 Lake Avenue",NULL,"Carmichael","CA","95608",24781,50525
359,"Evie Fernandez",1959,9,"Female","29 12th Avenue",NULL,"Byron","IL","61010",25698,52397
360,"Dilan Anwar",1966,8,"Male","415 Lafayette Drive","10","Avilla","IN","46710",19236,39222
361,"Hayes Rivera",1946,7,"Male","833 Elm Lane",NULL,"Houston","TX","77012",12434,18015
362,"Maleah Williams",1954,3,"Female","8437 Sixth Street",NULL,"Traverse City","MI","49684",20035,42102
363,"Hendrix Myers",1983,10,"Male","547 Norfolk Boulevard",NULL,"Ainsworth","IA","52201",18302,37316
364,"Jazlynn Perez",2001,6,"Female","255 Bayview Street",NULL,"Bakersfield","CA","93313",20460,41717
365,"Devin Hughes",1944,8,"Male","5934 Essex Boulevard",NULL,"Lexington","KY","40508",14920,20797
366,"Zyaire Baker",1943,8,"Male","765 Forest Street","1","Hopkins","MN","55305",39155,38800
367,"Axton Fox",1968,3,"Male","572 Mountain View Lane",NULL,"Roanoke","VA","24017",14528,29622
368,"Isabela Bennett",1931,10,"Female","42 Fourth Avenue",NULL,"Shelbyville","KY","40065",19620,31399
369,"Yamileth Rivera",1971,5,"Female","328 Birch Street",NULL,"Severn","MD","21144",31075,63355
370,"Zariah Peterson",2000,12,"Female","76 Birch Drive",NULL,"Jefferson","TX","75657",15299,31197
371,"Valerio Price",1981,3,"Male","683 Washington Street","237","Huntington","NY","11743",51032,104049
372,"Joel Fu",1984,5,"Male","215 Plum Boulevard","46","El Paso","TX","79912",24608,50177
373,"Juliet Gao",1979,12,"Female","5899 Mill Street",NULL,"Ninety Six","SC","29666",16843,34344
374,"Lilianna Farhad",1989,1,"Female","9316 Hillside Lane","314","Harrisburg","PA","17113",17110,34884
375,"Zaria Lee",1986,3,"Female","2552 Forest Avenue",NULL,"Hampstead","MD","21074",27906,56897
376,"Alia Stewart",1981,10,"Female","89 Washington Boulevard",NULL,"Wilmington","DE","19803",35630,72647
377,"Quinn Brown",1970,8,"Male","9383 Martin Luther King Street",NULL,"Mobile","AL","36695",25381,51755
378,"Layton White",1959,11,"Male","175 Valley Drive",NULL,"Wayland","MA","1778",56632,115465
379,"Uriel Parker",2002,1,"Male","729 Wessex Drive",NULL,"Fort Myers","FL","33907",17522,35731
380,"Aranza Brooks",2002,2,"Female","5263 Little Creek Drive",NULL,"Lake Mary","FL","32746",31847,64936
381,"Izaiah Fu",1995,3,"Male","4973 Martin Luther King Lane","7","Reno","NV","89521",30757,62711
382,"Madelyn Labelle",1978,7,"Female","26 Valley Stream Drive","9","Pleasantville","NJ","8232",15157,30910
383,"Madden Hill",1992,11,"Male","79 Sixth Avenue","4054","Port Orchard","WA","98366",21219,43264
384,"Gustavo Fisher",2001,11,"Male","13 Main Boulevard","92","Suisun City","CA","94585",23990,48909
385,"Emery Garcia",1987,11,"Female","670 Tenth Drive",NULL,"Glen Ellyn","IL","60137",42028,85694
386,"Ingrid Thomas",1938,4,"Female","864 Main Lane",NULL,"Fort Gibson","OK","74434",18585,27864
387,"Ephraim Wright",1998,4,"Male","5263 Fifth Avenue","7","Appleton","WI","54914",21828,44513
388,"Elena Anwar",1992,6,"Female","5048 Catherine Drive",NULL,"Charlottesville","VA","22903",28459,58026
389,"Addilynn Bell",2001,5,"Female","9085 West Drive","8","Boerne","TX","78006",31193,63600
390,"Brenna Ramirez",2000,7,"Female","640 Bayview Street",NULL,"Canton","MS","39046",15597,31797
391,"Baylee Roman",1979,10,"Female","3539 Lincoln Boulevard",NULL,"Richmond","CA","94804",21869,44585
392,"Monroe Sanders",1968,11,"Female","6541 Fourth Drive",NULL,"Nixa","MO","65714",20316,41427
393,"Alayah Neufelder",1968,10,"Female","4514 Elm Street",NULL,"West Columbia","SC","29172",16928,34517
394,"Malia Jones",1970,2,"Female","655 Federal Avenue",NULL,"Pleasant Grove","UT","84062",21232,43294
395,"Frida White",1992,9,"Female","8440 Park Drive",NULL,"Lafayette","CO","80026",30072,61317
396,"Rodrigo Rodriguez",1951,12,"Male","46 Lincoln Lane","6","Long Beach","CA","90808",32079,50184
397,"Simeon Cruz",1972,10,"Male","130 Lincoln Drive","159","Nashport","OH","43830",21156,43133
398,"Monserrat Collins",1996,12,"Female","359 Tenth Avenue",NULL,"Sioux City","IA","51104",21757,44361
399,"Jennifer Thomas",1962,9,"Female","381 Catherine Avenue",NULL,"Compton","CA","90222",13075,26664
400,"Talia Chen",1934,6,"Female","23 11th Avenue",NULL,"Virginia Beach","VA","23451",29485,41843
401,"Milan Perez",1998,2,"Male","440 Littlewood Drive",NULL,"Melbourne","FL","32940",24500,49952
402,"Nova Butler",1993,3,"Male","118 Mountain View Lane","2","Lake Zurich","IL","60047",48986,99883
403,"Sophia Perez",1979,3,"Female","57 West Boulevard",NULL,"Ferdinand","IN","47532",18898,38527
404,"Gloria Kelley",1988,1,"Female","7096 Park Street","137","Springfield","VT","5156",18013,36729
405,"Emmie Anwar",1957,2,"Female","861 Martin Luther King Boulevard","8","Buffalo","NY","14215",14456,29477
406,"Clay Evans",1967,9,"Male","123 Ocean View Street",NULL,"Rancho Cordova","CA","95742",35137,71645
407,"Georgia Brown",1957,9,"Female","956 Lincoln Boulevard",NULL,"Brooklyn","NY","11235",22674,46232
408,"Sally Roberts",1999,5,"Female","489 Fourth Drive",NULL,"Michigan City","IN","46360",18036,36775
409,"Princeton Ramirez",1978,12,"Male","6515 Hillside Drive","10","Challis","ID","83226",19036,38812
410,"Astrid Price",1999,11,"Female","5789 Ninth Drive",NULL,"Ozone Park","NY","11417",19682,40130
411,"Harlow Turner",1981,11,"Female","1583 Grant Lane","1","Brentwood","NY","11717",17679,36045
412,"Magdalena Jenkins",1968,2,"Female","292 Maple Drive",NULL,"Somerset","NJ","8873",32610,66489
413,"Andi Bailey",1989,2,"Female","5065 Catherine Drive",NULL,"Estacada","OR","97023",20343,41475
414,"Wilder Hughes",1963,7,"Male","273 Ocean Street",NULL,"Ridgefield","WA","98642",27308,55682
415,"Pearl Carter",1968,5,"Female","23 12th Boulevard",NULL,"Osprey","FL","34229",28272,57646
416,"Rachel Gomez",2000,9,"Female","1464 Bayview Street",NULL,"Odessa","TX","79764",19399,39556
417,"Miller Howard",1983,12,"Male","83 Sixth Drive",NULL,"San Diego","CA","92102",16838,34330
418,"Walker Peres",1937,4,"Male","62696 Norfolk Drive",NULL,"Quincy","FL","32352",15069,10142
419,"Randall Long",1989,10,"Male","105 Seventh Street",NULL,"Columbia","MD","21044",37697,76867
420,"Amirah Ryan",1997,6,"Female","5138 Park Drive",NULL,"Homewood","IL","60430",25689,52379
421,"Kyrie Murphy",1980,10,"Male","2411 Hillside Lane","5","Newburgh","IN","47630",28126,57348
422,"Lawson Gray",1970,3,"Male","2248 Third Avenue","918","Chattanooga","TN","37416",18658,38041
423,"Cassidy Anwar",1991,3,"Female","19 El Camino Drive","1","Phoenix","AZ","85022",26023,53053
424,"Dexter Murphy",1984,5,"Male","5094 Lafayette Boulevard",NULL,"Celina","OH","45822",18077,36857
425,"Abby Wood",1965,3,"Female","6016 Little Creek Boulevard",NULL,"Seattle","WA","98122",37485,76431
426,"Dalton Fisher",1941,7,"Male","34533 Ninth Avenue","3","Bloomington","CA","92316",14709,18100
427,"Teresa Adams",1974,5,"Female","94936 Elm Drive",NULL,"Lady Lake","FL","32159",8155,16628
428,"Duke Barnes",1941,2,"Male","132 Lexington Drive","39","Bullock","NC","27507",18100,29041
429,"June Torres",1972,12,"Female","27 Summit Street","56","Monroe","NC","28112",17595,35876
430,"Kemal Bell",2000,3,"Male","32 First Lane",NULL,"Verona","NJ","7044",40216,81995
431,"Ava Evans",1969,9,"Female","671 West Drive",NULL,"Minneapolis","MN","55419",40364,82298
432,"Azariah Turner",1989,8,"Male","71682 Catherine Street",NULL,"Ft Mitchell","KY","41017",30367,61916
433,"Xiomara Murphy",1964,2,"Female","7728 Oak Drive",NULL,"Little Rock","AR","72204",14736,30042
434,"Opal Hall",1964,9,"Female","1513 Valley Boulevard",NULL,"Fairfield","OH","45014",21992,44839
435,"Koa Smith",1994,12,"Male","972 Spruce Avenue","4","Fort Lauderdale","FL","33324",29740,60638
436,"Meredith Carter",1994,1,"Female","4631 Plum Avenue",NULL,"Cleveland","OH","44102",14737,30049
437,"Carolyn Cooper",1965,8,"Female","7561 Littlewood Street",NULL,"Waterloo","IA","50703",14568,29699
438,"Esteban Taylor",1990,5,"Male","1598 Elm Street",NULL,"Anchorage","AK","99508",20519,41836
439,"Butch El-Mafouk",1964,11,"Male","541 Tenth Street","79","Los Angeles","CA","90037",11329,23103
440,"Elisha Bailey",1947,5,"Male","4388 Hillside Street",NULL,"Ellicott City","MD","21043",39053,57513
441,"Leia Butler",1953,3,"Female","644 South Drive",NULL,"Memphis","TN","38134",18759,38249
442,"Hayley Taylor",1978,3,"Female","858 Jefferson Avenue",NULL,"Suffolk","VA","23434",20353,41496
443,"Mackenzie Green",1995,8,"Female","229 River Avenue",NULL,"Butler","NJ","7405",44540,90812
444,"Alfredo Brown",1984,6,"Male","7794 Ocean Street",NULL,"Mesilla Park","NM","88047",14822,30217
445,"Savannah Nguyen",1990,11,"Female","828 Little Creek Boulevard","9","O Fallon","MO","63368",30202,61581
446,"Jalen Neufelder",1966,6,"Male","817 Forest Street",NULL,"Jacksonville","AR","72076",16462,33566
447,"Alexia Reyes",1953,3,"Female","804 Sixth Boulevard",NULL,"Seguin","TX","78155",17440,35560
448,"June Reyes",1998,11,"Female","218 East Street","1","Glendora","CA","91741",31699,64630
449,"Hazel Robinson",1952,11,"Female","563 Birch Drive",NULL,"Dacula","GA","30019",26767,57705
450,"Alfred King",1961,5,"Male","663 Second Boulevard","3544","San Benito","TX","78586",11844,24155
451,"Thaddeus Sanchez",1993,1,"Male","5514 Norfolk Boulevard",NULL,"Huron","TN","38345",17179,35026
452,"Heidi Baker",1990,3,"Female","587 East Lane",NULL,"Sanford","NC","27332",17854,36404
453,"Tucker White",1969,5,"Male","659 Valley Drive",NULL,"Salisbury","NC","28147",18724,38179
454,"Audrina Thompson",1983,3,"Female","4137 Bayview Drive",NULL,"Bellaire","TX","77401",79100,161276
455,"Randy Merkel",1988,6,"Male","693 Seventh Street",NULL,"Sherman","TX","75090",15737,32086
456,"Kira Wood",1997,3,"Female","398 Park Boulevard",NULL,"Chicago","IL","60637",18395,37505
